"participant_id","condition","array_length","n_sides","n_low","n_high","inward_low","inward_high","inward"
"average.62728a4122289635e97d12f2","average","20",2,12,8,-2.33333333333333,1.25,-0.541666666666667
"average.627cea14552eb015f1daf9a1","average","2",2,10,7,-1.3,-4.57142857142857,-2.93571428571429
"average.627cea14552eb015f1daf9a1","average","10",2,7,8,3.08571428571429,-0.174999999999998,1.45535714285714
"average.627cea14552eb015f1daf9a1","average","20",2,13,5,1.03846153846154,-5.7,-2.33076923076923
"average.628f83dc5398c04bac86f9e6","average","2",2,4,11,-5,15.0909090909091,5.04545454545455
"average.628f83dc5398c04bac86f9e6","average","10",2,8,6,-3.45,10.0333333333333,3.29166666666667
"average.628f83dc5398c04bac86f9e6","average","20",2,9,13,-3.38888888888889,10.2692307692308,3.44017094017094
"average.6290c65ed46e5dce4f16bb92","average","2",2,6,9,-0.666666666666667,10.7777777777778,5.05555555555556
"average.6290c65ed46e5dce4f16bb92","average","10",2,8,9,-0.199999999999999,12.3111111111111,6.05555555555556
"average.6290c65ed46e5dce4f16bb92","average","20",2,6,10,-1,12.3,5.65
"average.62b0b6c050a175081568bf35","average","2",2,13,6,5.61538461538462,0,2.80769230769231
"average.62b0b6c050a175081568bf35","average","10",2,5,11,0.400000000000001,1.56363636363637,0.981818181818183
"average.62b0b6c050a175081568bf35","average","20",2,11,6,2.22727272727273,-2.33333333333333,-0.0530303030303028
"average.62e0532289a4e5d9fedadde1","average","2",2,5,15,-2.6,-0.733333333333333,-1.66666666666667
"average.62e0532289a4e5d9fedadde1","average","10",2,6,7,5.3,-0.799999999999998,2.25
"average.62e0532289a4e5d9fedadde1","average","20",2,7,5,3.5,-0.0999999999999998,1.7
"average.631fdedf78d4f7b0a6b985ad","average","2",2,4,11,3.5,-2,0.75
"average.631fdedf78d4f7b0a6b985ad","average","10",2,6,6,8.8,-1.46666666666666,3.66666666666667
"average.631fdedf78d4f7b0a6b985ad","average","20",2,12,6,7.66666666666667,-1.5,3.08333333333333
"average.63251e479509813fab713ad2","average","2",2,3,12,-2,11.4166666666667,4.70833333333333
"average.63251e479509813fab713ad2","average","10",2,6,10,-8.53333333333333,14.3,2.88333333333333
"average.63251e479509813fab713ad2","average","20",2,7,6,-6.07142857142857,10,1.96428571428571
"average.633f4f203450d46b01e3d16b","average","2",2,7,7,0.571428571428572,2.57142857142857,1.57142857142857
"average.633f4f203450d46b01e3d16b","average","10",2,11,8,6.34545454545455,0.700000000000002,3.52272727272727
"average.633f4f203450d46b01e3d16b","average","20",2,13,7,5.26923076923077,0.642857142857143,2.95604395604396
"average.63e63f77c742a91baf498dd0","average","2",2,10,7,-4.6,7,1.2
"average.63e63f77c742a91baf498dd0","average","10",2,9,11,3.91111111111111,10.2909090909091,7.1010101010101
"average.63e63f77c742a91baf498dd0","average","20",2,15,5,-1.43333333333333,11.1,4.83333333333333
"average.64012a2623351894f2917605","average","2",2,9,5,-1.77777777777778,12.6,5.41111111111111
"average.64012a2623351894f2917605","average","10",2,6,9,-1.36666666666667,3.31111111111111,0.972222222222224
"average.64012a2623351894f2917605","average","20",2,13,5,-1.34615384615385,4.1,1.37692307692308
"average.640415971520c41606ca4389","average","2",2,13,6,-6.30769230769231,7.33333333333333,0.512820512820513
"average.640415971520c41606ca4389","average","10",2,12,11,-1.61666666666667,4.74545454545455,1.56439393939394
"average.640415971520c41606ca4389","average","20",2,11,5,-4.13636363636364,1.9,-1.11818181818182
"average.651b249337102ada9fee4951","average","2",2,10,9,-2,1,-0.5
"average.651b249337102ada9fee4951","average","10",2,9,7,1.91111111111111,2.91428571428572,2.41269841269841
"average.651b249337102ada9fee4951","average","20",2,9,6,1.05555555555556,2.83333333333333,1.94444444444444
"average.6572244f5a6d2b943074aa73","average","2",2,2,7,-8,3.57142857142857,-2.21428571428571
"average.6572244f5a6d2b943074aa73","average","10",2,7,11,2.51428571428572,-0.07272727272727,1.22077922077922
"average.6572244f5a6d2b943074aa73","average","20",2,8,8,3.125,-4.25,-0.5625
"average.657b80c8ff78a49936e4cff3","average","2",2,11,6,0.454545454545454,5.16666666666667,2.81060606060606
"average.657b80c8ff78a49936e4cff3","average","10",2,5,12,2.6,3.11666666666667,2.85833333333333
"average.657b80c8ff78a49936e4cff3","average","20",2,11,10,3.86363636363636,0.8,2.33181818181818
"average.6604664cb53a76971c8a1dce","average","2",2,11,7,-4.72727272727273,6,0.636363636363636
"average.6604664cb53a76971c8a1dce","average","10",2,10,6,-1.8,5.86666666666667,2.03333333333333
"average.6604664cb53a76971c8a1dce","average","20",2,9,9,1.38888888888889,5.16666666666667,3.27777777777778
"average.662613a0c132844f74a62143","average","2",2,8,13,-4.25,8.84615384615385,2.29807692307692
"average.662613a0c132844f74a62143","average","10",2,8,9,-1.075,5.42222222222223,2.17361111111111
"average.662613a0c132844f74a62143","average","20",2,10,8,-6.6,8.625,1.0125
"average.6627e29477d23bd171a6728a","average","2",2,6,10,-3.33333333333333,11.4,4.03333333333333
"average.6627e29477d23bd171a6728a","average","10",2,6,8,-1.7,8.825,3.5625
"average.6627e29477d23bd171a6728a","average","20",2,14,4,-2.07142857142857,9.75,3.83928571428571
"average.666fb6f24d1c14f333eb4a0a","average","2",2,8,11,-5.125,6.18181818181818,0.528409090909091
"average.666fb6f24d1c14f333eb4a0a","average","10",2,8,10,-2.325,7.5,2.5875
"average.666fb6f24d1c14f333eb4a0a","average","20",2,15,8,-3.96666666666667,6.875,1.45416666666667
"average.667871d17d7fdf0358f82a28","average","2",2,7,11,-4.85714285714286,10.5454545454545,2.84415584415584
"average.667871d17d7fdf0358f82a28","average","10",2,10,9,-4.4,8.2,1.9
"average.667871d17d7fdf0358f82a28","average","20",2,10,8,-2.8,6.375,1.7875
"average.6683fb33cc602af8407e62e9","average","2",2,7,8,-2,4.5,1.25
"average.6683fb33cc602af8407e62e9","average","10",2,9,14,0.577777777777779,4.05714285714286,2.31746031746032
"average.6683fb33cc602af8407e62e9","average","20",2,11,5,-4.77272727272727,2.1,-1.33636363636364
"average.669036d23349747de1e78aba","average","2",2,3,14,-2.66666666666667,0.857142857142857,-0.904761904761905
"average.669036d23349747de1e78aba","average","10",2,6,11,4.46666666666667,1.83636363636364,3.15151515151515
"average.669036d23349747de1e78aba","average","20",2,6,10,7.16666666666667,-0.3,3.43333333333333
"average.669eb709554e753adddffe01","average","2",2,4,13,-6.5,8.76923076923077,1.13461538461539
"average.669eb709554e753adddffe01","average","10",2,8,6,1.425,4.53333333333334,2.97916666666667
"average.669eb709554e753adddffe01","average","20",2,10,10,-1.3,4,1.35
"average.66a428de01ccbc61556d585b","average","2",2,12,4,-4.58333333333333,12.25,3.83333333333333
"average.66a428de01ccbc61556d585b","average","10",2,7,6,1.94285714285714,4.2,3.07142857142857
"average.66a428de01ccbc61556d585b","average","20",2,14,5,2.92857142857143,4.5,3.71428571428571
"average.66aa5c3f0d9d6bcf931c3533","average","2",2,7,10,-0.714285714285714,5.7,2.49285714285714
"average.66aa5c3f0d9d6bcf931c3533","average","10",2,11,7,1.43636363636364,8.77142857142857,5.10389610389611
"average.66aa5c3f0d9d6bcf931c3533","average","20",2,8,11,-0.125,8.22727272727273,4.05113636363636
"average.66afcaa60f7d8f58dc21db8e","average","2",2,7,10,6.71428571428571,6.2,6.45714285714286
"average.66afcaa60f7d8f58dc21db8e","average","10",2,8,8,8.3,0.825000000000002,4.5625
"average.66afcaa60f7d8f58dc21db8e","average","20",2,10,7,0.7,1.5,1.1
"average.66cc97280604bbb0c7bc71bd","average","2",2,5,10,-1.4,7.5,3.05
"average.66cc97280604bbb0c7bc71bd","average","10",2,15,5,-1.06666666666667,7.4,3.16666666666667
"average.66cc97280604bbb0c7bc71bd","average","20",2,6,4,0.333333333333333,5.5,2.91666666666667
"average.66ccbb7d4109382e498e3c82","average","2",2,6,7,-3.5,8.57142857142857,2.53571428571429
"average.66ccbb7d4109382e498e3c82","average","10",2,3,10,-2.86666666666667,6.8,1.96666666666667
"average.66ccbb7d4109382e498e3c82","average","20",2,10,6,-4,7.33333333333333,1.66666666666667
"average.66f9a40196d53f05f2232cff","average","2",2,4,8,-1.5,-0.375,-0.9375
"average.66f9a40196d53f05f2232cff","average","10",2,7,8,3.94285714285714,-0.299999999999999,1.82142857142857
"average.66f9a40196d53f05f2232cff","average","20",2,9,3,6.27777777777778,0.833333333333333,3.55555555555556
"average.6704304cf839621ba18d9529","average","2",2,9,7,0.555555555555556,4.28571428571429,2.42063492063492
"average.6704304cf839621ba18d9529","average","10",2,5,6,4.8,-0.299999999999998,2.25
"average.6704304cf839621ba18d9529","average","20",2,8,4,6,-1.75,2.125
"average.6712acd49ca5448a6e983e6c","average","2",2,12,8,0.583333333333333,4.375,2.47916666666667
"average.6712acd49ca5448a6e983e6c","average","10",2,11,8,3.34545454545455,4.45,3.89772727272727
"average.6712acd49ca5448a6e983e6c","average","20",2,13,9,4.65384615384615,3.94444444444444,4.2991452991453
"average.671912820d4a64051a764936","average","2",2,4,10,1.25,9.2,5.225
"average.671912820d4a64051a764936","average","10",2,11,5,1.70909090909091,6.6,4.15454545454546
"average.671912820d4a64051a764936","average","20",2,11,5,2.5,8.1,5.3
"average.672c2b25d6aa996ff3d8244f","average","2",2,8,8,-5,2.875,-1.0625
"average.672c2b25d6aa996ff3d8244f","average","10",2,9,7,-1.2,2.62857142857143,0.714285714285715
"average.672c2b25d6aa996ff3d8244f","average","20",2,14,8,-3.21428571428571,0,-1.60714285714286
"average.672c4e78eeaae1dfe925f5e2","average","2",2,11,3,-2,-0.666666666666667,-1.33333333333333
"average.672c4e78eeaae1dfe925f5e2","average","10",2,8,9,0.800000000000001,3.97777777777778,2.38888888888889
"average.672c4e78eeaae1dfe925f5e2","average","20",2,15,8,5.3,4.625,4.9625
"average.672fcaf82c52010e8586b90a","average","2",2,7,6,-2.42857142857143,5.5,1.53571428571429
"average.672fcaf82c52010e8586b90a","average","10",2,7,9,-5.05714285714286,6.86666666666667,0.904761904761906
"average.672fcaf82c52010e8586b90a","average","20",2,6,14,-5,7.85714285714286,1.42857142857143
"average.6732dd2ad292849faaca9cd3","average","2",2,5,6,-1.2,7.33333333333333,3.06666666666667
"average.6732dd2ad292849faaca9cd3","average","10",2,9,12,0.911111111111112,7.7,4.30555555555556
"average.6732dd2ad292849faaca9cd3","average","20",2,8,12,-0.875,4.5,1.8125
"average.6735b2a6112cf17b7b8df8d1","average","2",2,10,7,-2.3,2.28571428571429,-0.0071428571428569
"average.6735b2a6112cf17b7b8df8d1","average","10",2,9,6,1.02222222222222,6.86666666666667,3.94444444444445
"average.6735b2a6112cf17b7b8df8d1","average","20",2,13,7,4.42307692307692,6.78571428571429,5.6043956043956
"average.673a27fe372ce97a95aecf5c","average","2",2,9,8,-5.88888888888889,6.375,0.243055555555555
"average.673a27fe372ce97a95aecf5c","average","10",2,6,5,-2.2,4,0.900000000000002
"average.673a27fe372ce97a95aecf5c","average","20",2,13,8,-5.26923076923077,8.5,1.61538461538462
"average.67414dcbcf89f6a633385d49","average","2",2,8,7,-0.5,2.71428571428571,1.10714285714286
"average.67414dcbcf89f6a633385d49","average","10",2,13,8,3.41538461538462,-0.674999999999998,1.37019230769231
"average.67414dcbcf89f6a633385d49","average","20",2,7,9,2.78571428571429,-1.38888888888889,0.698412698412698
"average.674c8549a9fd90b7c8dda9d3","average","2",2,8,12,-0.625,6.83333333333333,3.10416666666667
"average.674c8549a9fd90b7c8dda9d3","average","10",2,4,9,2.55,5.97777777777778,4.26388888888889
"average.674c8549a9fd90b7c8dda9d3","average","20",2,15,2,0.1,5,2.55
"average.6753b6b7014705911770ecd0","average","2",2,6,7,-0.5,7,3.25
"average.6753b6b7014705911770ecd0","average","10",2,7,8,1.22857142857143,10.45,5.83928571428572
"average.6753b6b7014705911770ecd0","average","20",2,10,6,-2.4,9.66666666666667,3.63333333333333
"average.675aaec58dfc729c338a52eb","average","2",2,8,5,-1,-1.4,-1.2
"average.675aaec58dfc729c338a52eb","average","10",2,11,8,-1.10909090909091,-0.549999999999998,-0.829545454545453
"average.675aaec58dfc729c338a52eb","average","20",2,13,5,-6.19230769230769,2.1,-2.04615384615385
"average.675c61776fc3233ee8002446","average","2",2,9,9,-2.66666666666667,1.77777777777778,-0.444444444444445
"average.675c61776fc3233ee8002446","average","10",2,9,7,-0.311111111111111,4.34285714285715,2.01587301587302
"average.675c61776fc3233ee8002446","average","20",2,14,8,-0.642857142857143,3,1.17857142857143
"average.676ed8014625d5ebd417b5f2","average","2",2,12,3,-3.66666666666667,5.33333333333333,0.833333333333333
"average.676ed8014625d5ebd417b5f2","average","10",2,9,10,-5.08888888888889,4.6,-0.244444444444443
"average.676ed8014625d5ebd417b5f2","average","20",2,12,7,-2.08333333333333,7.78571428571429,2.85119047619048
"average.677c5e96582459bcf49e80da","average","2",2,8,5,-0.625,4.6,1.9875
"average.677c5e96582459bcf49e80da","average","10",2,8,11,-0.574999999999999,8.29090909090909,3.85795454545455
"average.677c5e96582459bcf49e80da","average","20",2,8,1,-1.375,6.5,2.5625
"average.678ff81c8c6b56f93355e0bb","average","2",2,7,10,0.142857142857142,6.2,3.17142857142857
"average.678ff81c8c6b56f93355e0bb","average","10",2,8,8,-2.325,4.95,1.3125
"average.678ff81c8c6b56f93355e0bb","average","20",2,11,5,-2.22727272727273,4.7,1.23636363636364
"average.67a4e8dd295e3fb3cf7cee74","average","2",2,9,8,1,8.375,4.6875
"average.67a4e8dd295e3fb3cf7cee74","average","10",2,8,10,3.675,5.8,4.7375
"average.67a4e8dd295e3fb3cf7cee74","average","20",2,14,7,1.78571428571429,7.64285714285714,4.71428571428572
"average.67be4c756ba3a15a47e60356","average","2",2,7,9,-4.85714285714286,7.11111111111111,1.12698412698413
"average.67be4c756ba3a15a47e60356","average","10",2,9,8,-3.08888888888889,6.325,1.61805555555556
"average.67be4c756ba3a15a47e60356","average","20",2,10,6,-3.6,8,2.2
"average.67cb97aa66285604188d577a","average","2",2,8,8,-3.125,3,-0.0625
"average.67cb97aa66285604188d577a","average","10",2,9,9,0.022222222222223,4.42222222222222,2.22222222222222
"average.67cb97aa66285604188d577a","average","20",2,13,7,0.730769230769231,5.78571428571429,3.25824175824176
"average.67d1ddb07de1caaaa343e133","average","2",2,4,9,4,4.55555555555556,4.27777777777778
"average.67d1ddb07de1caaaa343e133","average","10",2,10,10,3.6,1.4,2.5
"average.67d1ddb07de1caaaa343e133","average","20",2,13,7,-0.5,2.35714285714286,0.928571428571428
"average.67e0a8458369d92d9789b0b4","average","2",2,12,7,-3.83333333333333,8.71428571428571,2.44047619047619
"average.67e0a8458369d92d9789b0b4","average","10",2,7,8,2.08571428571429,9.45,5.76785714285714
"average.67e0a8458369d92d9789b0b4","average","20",2,5,11,-2.7,8.13636363636364,2.71818181818182
"average.67e1dc9c35b6facf1079fb30","average","2",2,10,8,-2.5,4.5,1
"average.67e1dc9c35b6facf1079fb30","average","10",2,9,14,-0.311111111111111,7.05714285714286,3.37301587301587
"average.67e1dc9c35b6facf1079fb30","average","20",2,12,5,-3,4.1,0.55
"average.67e467ad6bd6407f4c60fb77","average","2",2,9,9,-4,3.88888888888889,-0.0555555555555556
"average.67e467ad6bd6407f4c60fb77","average","10",2,8,7,0.175000000000001,6.34285714285714,3.25892857142857
"average.67e467ad6bd6407f4c60fb77","average","20",2,11,6,0.0454545454545456,-1,-0.477272727272727
"average.67f01fa0e63319ca919878ca","average","2",2,2,7,1.5,-3,-0.75
"average.67f01fa0e63319ca919878ca","average","10",2,8,12,-1.325,-0.549999999999998,-0.937499999999999
"average.67f01fa0e63319ca919878ca","average","20",2,8,7,-1.125,4.35714285714286,1.61607142857143
"average.67f2fbc77b115d1edb94ef11","average","2",2,8,6,0.5,10.6666666666667,5.58333333333333
"average.67f2fbc77b115d1edb94ef11","average","10",2,7,6,3.65714285714286,9.2,6.42857142857143
"average.67f2fbc77b115d1edb94ef11","average","20",2,7,12,3.07142857142857,10.4166666666667,6.74404761904762
"average.680d85e020df383491477a41","average","2",2,8,5,-1.625,6.2,2.2875
"average.680d85e020df383491477a41","average","10",2,12,6,0.383333333333334,8.36666666666667,4.375
"average.680d85e020df383491477a41","average","20",2,6,11,2,7.77272727272727,4.88636363636364
"experience.56802e5fc5767f00121cc6a0","experience","2",2,6,9,-6.16666666666667,9.44444444444444,1.63888888888889
"experience.56802e5fc5767f00121cc6a0","experience","10",2,8,8,-0.449999999999999,3.075,1.3125
"experience.56802e5fc5767f00121cc6a0","experience","20",2,11,5,-1.13636363636364,-2.5,-1.81818181818182
"experience.56d39b96da2aaa000dab6178","experience","2",2,7,12,-1.71428571428571,4.16666666666667,1.22619047619048
"experience.56d39b96da2aaa000dab6178","experience","10",2,8,7,0.550000000000001,5.77142857142857,3.16071428571429
"experience.56d39b96da2aaa000dab6178","experience","20",2,9,10,-1.61111111111111,3.6,0.994444444444444
"experience.582474a8aac01b0001e45ef9","experience","2",2,15,3,-3.8,11,3.6
"experience.582474a8aac01b0001e45ef9","experience","10",2,7,11,-0.342857142857142,8.56363636363637,4.11038961038961
"experience.582474a8aac01b0001e45ef9","experience","20",2,7,7,1.5,6.35714285714286,3.92857142857143
"experience.59014ee029f42300013cc5b7","experience","2",2,10,5,-1.1,-2.6,-1.85
"experience.59014ee029f42300013cc5b7","experience","10",2,7,9,0.371428571428572,-5.8,-2.71428571428571
"experience.59014ee029f42300013cc5b7","experience","20",2,13,6,-1.96153846153846,-3,-2.48076923076923
"experience.5ae12548dee8590001b08925","experience","2",2,8,5,-2.375,2.2,-0.0874999999999999
"experience.5ae12548dee8590001b08925","experience","10",2,8,8,-0.824999999999999,-1.925,-1.375
"experience.5ae12548dee8590001b08925","experience","20",2,12,6,-0.166666666666667,1.5,0.666666666666667
"experience.5baa535fa3c9170001156197","experience","2",2,9,7,1.66666666666667,2.85714285714286,2.26190476190476
"experience.5baa535fa3c9170001156197","experience","10",2,9,9,0.133333333333334,2.2,1.16666666666667
"experience.5baa535fa3c9170001156197","experience","20",2,12,3,-2.58333333333333,-0.166666666666667,-1.375
"experience.5c309bb410677f0001dda0ed","experience","2",2,7,13,-1.71428571428571,7.61538461538461,2.95054945054945
"experience.5c309bb410677f0001dda0ed","experience","10",2,5,13,-1.8,4.96923076923077,1.58461538461539
"experience.5c309bb410677f0001dda0ed","experience","20",2,9,4,2.5,0.75,1.625
"experience.5c4d1a6c9ce35100019dbc88","experience","2",2,4,12,-7.25,5.33333333333333,-0.958333333333333
"experience.5c4d1a6c9ce35100019dbc88","experience","10",2,4,11,-2.7,6.01818181818182,1.65909090909091
"experience.5c4d1a6c9ce35100019dbc88","experience","20",2,13,12,-3.96153846153846,9.08333333333333,2.56089743589744
"experience.5cd6c1197b871a0001b13589","experience","2",2,13,5,-1.76923076923077,12.4,5.31538461538462
