"trial_type","trial_index","time_elapsed","internal_node_id","participant_id","rt","url","view_history","responses","stimulus","key_press","Name","config","type","prompt","step","max","start","on_load","data","min","labels","button_label","stimulus_duration","trial_duration","response_ends_trial","imageSelected","indexSelected","exp_type","fixationTime","faceIdentity","array_length","array_values","meanVal","description","trial","color","button_pressed","purpose"
"pavlovia","0","6","0.0-0.0","67e3a9d3356084c4e78da19e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"external-html","1","7720","0.0-1.0","67e3a9d3356084c4e78da19e","7571","external_page.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","2","211264","0.0-2.0","67e3a9d3356084c4e78da19e","203541","","[{""page_index"":0,""viewing_time"":166841},{""page_index"":1,""viewing_time"":17549},{""page_index"":2,""viewing_time"":13743},{""page_index"":3,""viewing_time"":5408}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-text","3","219023","0.0-3.0","67e3a9d3356084c4e78da19e","7722","","","{""Q0"":""67e3a9d3356084c4e78da19e""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","4","222493","0.0-4.0","67e3a9d3356084c4e78da19e","3467","","[{""page_index"":0,""viewing_time"":3467}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-text","5","244538","0.0-5.0","67e3a9d3356084c4e78da19e","22020","","","{""Q0"":""That is good ""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-text","6","261143","0.0-6.0-0.0","67e3a9d3356084c4e78da19e","16584","","","{""Q0"":""BUT""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-text","7","312638","0.0-6.1-0.1","67e3a9d3356084c4e78da19e","23305","","","{""Q0"":""BUT ""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-text","8","337790","0.0-6.2-0.2","67e3a9d3356084c4e78da19e","14429","","","{""Q0"":""THAT IS GOOD""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-text","9","373173","0.0-6.3-0.3","67e3a9d3356084c4e78da19e","33449","","","{""Q0"":""but""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","10","373775","0.0-7.0","67e3a9d3356084c4e78da19e","null","","","","<p style=""font-size: 48px;""> + </p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","375289","0.0-8.0","67e3a9d3356084c4e78da19e","null","","","","<span class='grid'><div> </div> <div> </div> <div class='red' style='background-position:500% 0%;margin-top:29px'></div> <div class='red' style='background-position:900% 0%;margin-top:39px'></div> <div> </div> <div> </div> <div class='red' style='background-position:1300% 0%;margin-top:38px'></div> <div> </div> <div> </div> <div class='red' style='background-position:600% 0%;margin-top:32px'></div> <div class='red' style='background-position:400% 0%;margin-top:42px'></div> <div> </div> <div> </div> <div class='red' style='background-position:200% 0%;margin-top:36px'></div> <div class='red' style='background-position:300% 0%;margin-top:47px'></div> <div> </div> <div class='red' style='background-position:100% 0%;margin-top:30px'></div></span>","null","stimulus","","","","","","","","","","","","","","","","","","","","","","","","","","",""
